Tissue,Leaf,,,Leaf,,,Leaf,,,Root,,,Root,,,Root,,
Context,CG,,,CHG,,,CHH,,,CG,,,CHG,,,CHH,,
Total number of differentially methylated sites,84,,,69,,,"5,587",,,247,,,143,,,"6,295",,
Total unique genes listed,78,,,67,,,"4,337",,,238,,,134,,,"4,704",,
,Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p)
,,,,,,,HORVU1Hr1G082220,-40.0,-1.35,,,,,,,HORVU7Hr1G071270,-21.7,-4.14
,,,,,,,HORVU2Hr1G015150,-40.0,-1.48,,,,,,,HORVU0Hr1G000300,-21.7,-3.35
,,,,,,,HORVU2Hr1G093670,-40.0,-7.39,,,,,,,HORVU2Hr1G046660,-21.7,-5.58
,,,,,,,HORVU2Hr1G104780,-40.0,-3.72,,,,,,,HORVU4Hr1G023500,-21.7,-2.98
,,,,,,,HORVU2Hr1G106610,-40.0,-1.87,,,,,,,HORVU3Hr1G030790,-21.7,-1.50
,,,,,,,HORVU2Hr1G106820,-40.0,-2.17,,,,,,,HORVU4Hr1G052640,-21.7,-3.34
,,,,,,,HORVU3Hr1G021750,-40.0,-6.37,,,,,,,HORVU5Hr1G084980,-21.7,-2.65
,,,,,,,HORVU3Hr1G054540,-40.0,-1.75,,,,,,,HORVU2Hr1G011070,-21.7,-1.76
,,,,,,,HORVU3Hr1G071910,-40.0,-2.04,,,,,,,HORVU7Hr1G052770,-21.7,-1.67
,,,,,,,HORVU4Hr1G010200,-40.0,-1.78,,,,,,,HORVU0Hr1G040540,-21.7,-2.99
,,,,,,,HORVU4Hr1G081210,-40.0,-1.40,,,,,,,HORVU3Hr1G109050,-21.8,-4.67
,,,,,,,HORVU5Hr1G078410,-40.0,-1.92,,,,,,,HORVU5Hr1G080530,-21.8,-2.09
,,,,,,,HORVU5Hr1G085220,-40.0,-3.61,,,,,,,HORVU2Hr1G119110,-21.8,-1.62
,,,,,,,HORVU5Hr1G100880,-40.0,-1.86,,,,,,,HORVU5Hr1G042700,-21.8,-3.02
,,,,,,,HORVU5Hr1G104490,-40.0,-7.53,,,,,,,HORVU7Hr1G051370,-21.8,-3.21
,,,,,,,HORVU6Hr1G006050,-40.0,-1.51,,,,,,,HORVU7Hr1G083580,-21.8,-2.14
,,,,,,,HORVU7Hr1G003510,-40.0,-1.51,,,,,,,HORVU7Hr1G051280,-21.8,-2.34
,,,,,,,HORVU7Hr1G026040,-40.0,-1.62,,,,,,,HORVU4Hr1G087510,-21.9,-1.51
,,,,,,,HORVU7Hr1G122200,-40.0,-1.40,,,,,,,HORVU1Hr1G066470,-21.9,-3.44
,,,,,,,HORVU1Hr1G055560,-40.1,-1.52,,,,,,,HORVU3Hr1G032090,-21.9,-2.49
,,,,,,,HORVU3Hr1G007920,-40.1,-1.78,,,,,,,HORVU1Hr1G082670,-22.0,-1.62
,,,,,,,HORVU3Hr1G105070,-40.1,-1.68,,,,,,,HORVU3Hr1G043510,-22.0,-4.10
,,,,,,,HORVU1Hr1G069840,-40.2,-3.60,,,,,,,HORVU4Hr1G031510,-22.0,-2.85
,,,,,,,HORVU5Hr1G065620,-40.3,-1.36,,,,,,,HORVU1Hr1G011650,-22.0,-3.84
,,,,,,,HORVU6Hr1G055750,-40.4,-1.44,,,,,,,HORVU4Hr1G003660,-22.0,-6.78
,,,,,,,HORVU7Hr1G029420,-40.4,-3.93,,,,,,,HORVU3Hr1G087140,-22.0,-1.79
,,,,,,,HORVU3Hr1G045480,-40.4,-4.36,,,,,,,HORVU3Hr1G031930,-22.0,-4.60
,,,,,,,HORVU6Hr1G018330,-40.4,-2.34,,,,,,,HORVU5Hr1G010150,-22.1,-1.85
,,,,,,,HORVU7Hr1G083370,-40.4,-1.92,,,,,,,HORVU6Hr1G091300,-22.1,-1.77
,,,,,,,HORVU3Hr1G077170,-40.5,-2.48,,,,,,,HORVU7Hr1G115040,-22.1,-1.57
,,,,,,,HORVU2Hr1G089320,-40.5,-1.82,,,,,,,HORVU3Hr1G039050,-22.1,-2.05
,,,,,,,HORVU7Hr1G117450,-40.5,-3.81,,,,,,,HORVU1Hr1G019000,-22.1,-2.41
,,,,,,,HORVU4Hr1G070980,-40.5,-2.59,,,,,,,HORVU5Hr1G106170,-22.2,-1.46
,,,,,,,HORVU5Hr1G049160,-40.5,-1.56,,,,,,,HORVU1Hr1G050340,-22.2,-3.70
,,,,,,,HORVU7Hr1G038710,-40.6,-2.91,,,,,,,HORVU5Hr1G071310,-22.2,-1.60
,,,,,,,HORVU5Hr1G099070,-40.6,-2.26,,,,,,,HORVU6Hr1G051990,-22.2,-1.39
,,,,,,,HORVU3Hr1G044610,-40.6,-2.59,,,,,,,HORVU7Hr1G031430,-22.3,-1.47
,,,,,,,HORVU6Hr1G021620,-40.6,-3.89,,,,,,,HORVU1Hr1G020390,-22.3,-1.72
,,,,,,,HORVU5Hr1G084820,-40.7,-1.74,,,,,,,HORVU5Hr1G073070,-22.4,-3.11
,,,,,,,HORVU4Hr1G002090,-40.7,-1.70,,,,,,,HORVU6Hr1G033580,-22.4,-2.35
,,,,,,,HORVU4Hr1G088090,-40.7,-3.95,,,,,,,HORVU7Hr1G067620,-22.4,-2.15
,,,,,,,HORVU7Hr1G096020,-40.7,-2.89,,,,,,,HORVU4Hr1G050710,-22.5,-1.78
,,,,,,,HORVU1Hr1G070810,-40.8,-5.31,,,,,,,HORVU5Hr1G118510,-22.5,-3.68
,,,,,,,HORVU2Hr1G007640,-40.8,-2.63,,,,,,,HORVU1Hr1G040660,-22.5,-2.11
,,,,,,,HORVU6Hr1G027970,-40.9,-2.24,,,,,,,HORVU7Hr1G109200,-22.5,-1.36
,,,,,,,HORVU7Hr1G035900,-40.9,-6.78,,,,,,,HORVU7Hr1G122580,-22.5,-2.56
,,,,,,,HORVU4Hr1G087100,-41.0,-3.74,,,,,,,HORVU2Hr1G083430,-22.5,-3.93
,,,,,,,HORVU2Hr1G060110,-41.0,-1.73,,,,,,,HORVU2Hr1G116680,-22.5,-2.73
,,,,,,,HORVU3Hr1G074330,-41.0,-4.42,,,,,,,HORVU1Hr1G088040,-22.5,-2.94
,,,,,,,HORVU4Hr1G009440,-41.0,-3.65,,,,,,,HORVU7Hr1G059240,-22.5,-1.66
,,,,,,,HORVU5Hr1G025710,-41.1,-1.91,,,,,,,HORVU0Hr1G015980,-22.6,-1.79
,,,,,,,HORVU6Hr1G020750,-41.1,-1.78,,,,,,,HORVU1Hr1G021130,-22.6,-2.40
,,,,,,,HORVU2Hr1G024680,-41.1,-4.31,,,,,,,HORVU6Hr1G069570,-22.7,-6.15
,,,,,,,HORVU5Hr1G068600,-41.1,-1.76,,,,,,,HORVU3Hr1G087500,-22.7,-1.53
,,,,,,,HORVU1Hr1G040450,-41.1,-1.52,,,,,,,HORVU7Hr1G038610,-22.8,-2.50
,,,,,,,HORVU2Hr1G069610,-41.2,-1.74,,,,,,,HORVU0Hr1G003340,-22.8,-2.56
,,,,,,,HORVU2Hr1G073100,-41.2,-1.72,,,,,,,HORVU5Hr1G023200,-22.8,-2.06
,,,,,,,HORVU2Hr1G107280,-41.2,-1.74,,,,,,,HORVU2Hr1G113600,-22.9,-2.97
,,,,,,,HORVU7Hr1G083480,-41.2,-2.74,,,,,,,HORVU3Hr1G015620,-22.9,-1.50
,,,,,,,HORVU4Hr1G060140,-41.2,-8.90,,,,,,,HORVU5Hr1G098780,-22.9,-1.50
,,,,,,,HORVU2Hr1G001960,-41.2,-2.27,,,,,,,HORVU3Hr1G049190,-22.9,-1.53
,,,,,,,HORVU3Hr1G068140,-41.2,-2.10,,,,,,,HORVU5Hr1G105390,-22.9,-2.25
,,,,,,,HORVU7Hr1G082590,-41.3,-2.33,,,,,,,HORVU1Hr1G066760,-22.9,-2.54
,,,,,,,HORVU3Hr1G047110,-41.4,-2.26,,,,,,,HORVU6Hr1G053970,-23.0,-1.65
,,,,,,,HORVU5Hr1G088460,-41.4,-2.22,,,,,,,HORVU2Hr1G114100,-23.0,-4.27
,,,,,,,HORVU3Hr1G032760,-41.5,-1.36,,,,,,,HORVU1Hr1G083830,-23.1,-1.37
,,,,,,,HORVU2Hr1G014900,-41.6,-1.91,,,,,,,HORVU6Hr1G018480,-23.1,-3.10
,,,,,,,HORVU6Hr1G076020,-41.6,-3.09,,,,,,,HORVU2Hr1G067340,-23.1,-1.88
,,,,,,,HORVU4Hr1G032440,-41.6,-4.52,,,,,,,HORVU1Hr1G022530,-23.2,-2.86
,,,,,,,HORVU2Hr1G028220,-41.7,-1.46,,,,,,,HORVU4Hr1G017060,-23.2,-1.72
,,,,,,,HORVU4Hr1G033550,-41.7,-2.34,,,,,,,HORVU0Hr1G012230,-23.2,-1.83
,,,,,,,HORVU5Hr1G095540,-41.8,-1.80,,,,,,,HORVU3Hr1G064680,-23.2,-2.45
,,,,,,,HORVU5Hr1G109640,-41.8,-1.61,,,,,,,HORVU6Hr1G014750,-23.2,-1.54
,,,,,,,HORVU7Hr1G067800,-41.8,-6.43,,,,,,,HORVU3Hr1G066860,-23.3,-3.48
,,,,,,,HORVU2Hr1G119180,-41.9,-1.83,,,,,,,HORVU5Hr1G110710,-23.3,-3.15
,,,,,,,HORVU2Hr1G033820,-42.0,-2.50,,,,,,,HORVU0Hr1G010340,-23.3,-1.88
,,,,,,,HORVU2Hr1G123650,-42.0,-3.52,,,,,,,HORVU7Hr1G119520,-23.4,-1.32
,,,,,,,HORVU2Hr1G087540,-42.0,-1.57,,,,,,,HORVU6Hr1G035600,-23.4,-1.70
,,,,,,,HORVU4Hr1G056400,-42.1,-1.90,,,,,,,HORVU5Hr1G113040,-23.4,-6.05
,,,,,,,HORVU1Hr1G053990,-42.1,-2.89,,,,,,,HORVU1Hr1G046260,-23.5,-3.27
,,,,,,,HORVU3Hr1G107070,-42.1,-1.37,,,,,,,HORVU3Hr1G101170,-23.5,-1.51
,,,,,,,HORVU2Hr1G106480,-42.1,-5.30,,,,,,,HORVU3Hr1G060780,-23.5,-1.75
,,,,,,,HORVU2Hr1G087970,-42.1,-2.17,,,,,,,HORVU4Hr1G035890,-23.5,-1.66
,,,,,,,HORVU4Hr1G015600,-42.1,-1.53,,,,,,,HORVU1Hr1G025530,-23.5,-5.33
,,,,,,,HORVU6Hr1G011260,-42.2,-1.45,,,,,,,HORVU7Hr1G073580,-23.5,-1.68
,,,,,,,HORVU5Hr1G010060,-42.2,-2.84,,,,,,,HORVU2Hr1G060380,-23.5,-1.50
,,,,,,,HORVU4Hr1G014100,-42.3,-2.69,,,,,,,HORVU3Hr1G077800,-23.5,-1.81
,,,,,,,HORVU7Hr1G035900,-42.3,-2.56,,,,,,,HORVU2Hr1G112790,-23.6,-1.82
,,,,,,,HORVU7Hr1G026770,-42.4,-1.57,,,,,,,HORVU5Hr1G097670,-23.6,-1.49
,,,,,,,HORVU2Hr1G016650,-42.4,-1.98,,,,,,,HORVU1Hr1G079410,-23.6,-2.17
,,,,,,,HORVU1Hr1G060140,-42.4,-2.57,,,,,,,HORVU5Hr1G087670,-23.6,-3.49
,,,,,,,HORVU3Hr1G087710,-42.4,-3.20,,,,,,,HORVU5Hr1G112850,-23.6,-4.18
,,,,,,,HORVU1Hr1G069310,-42.4,-1.77,,,,,,,HORVU3Hr1G076680,-23.6,-2.61
,,,,,,,HORVU6Hr1G022420,-42.5,-1.68,,,,,,,HORVU5Hr1G076780,-23.6,-2.16
,,,,,,,HORVU5Hr1G116320,-42.5,-7.24,,,,,,,HORVU0Hr1G025390,-23.7,-2.27
,,,,,,,HORVU4Hr1G011880,-42.5,-1.94,,,,,,,HORVU3Hr1G079490,-23.7,-1.57
,,,,,,,HORVU2Hr1G010690,-42.5,-3.59,,,,,,,HORVU3Hr1G025510,-23.7,-2.46
,,,,,,,HORVU3Hr1G083250,-42.5,-2.61,,,,,,,HORVU3Hr1G065690,-23.8,-2.87
,,,,,,,HORVU6Hr1G010050,-42.5,-3.51,,,,,,,HORVU4Hr1G052040,-23.8,-3.63
,,,,,,,HORVU1Hr1G074350,-42.5,-5.34,,,,,,,HORVU5Hr1G119000,-23.8,-1.33
,,,,,,,HORVU2Hr1G054370,-42.5,-4.41,,,,,,,HORVU7Hr1G071870,-23.8,-4.26
,,,,,,,HORVU3Hr1G107310,-42.5,-1.44,,,,,,,HORVU7Hr1G118120,-23.8,-1.54
,,,,,,,HORVU5Hr1G098340,-42.6,-1.48,,,,,,,HORVU3Hr1G100420,-23.9,-1.90
,,,,,,,HORVU2Hr1G110080,-42.6,-3.13,,,,,,,HORVU4Hr1G000870,-23.9,-1.94
,,,,,,,HORVU1Hr1G009880,-42.6,-1.83,,,,,,,HORVU6Hr1G085730,-23.9,-2.27
,,,,,,,HORVU3Hr1G064130,-42.7,-1.85,,,,,,,HORVU4Hr1G027970,-23.9,-2.92
,,,,,,,HORVU2Hr1G106920,-42.8,-2.76,,,,,,,HORVU5Hr1G069350,-23.9,-3.23
,,,,,,,HORVU3Hr1G044880,-42.8,-2.11,,,,,,,HORVU3Hr1G010480,-24.0,-2.28
,,,,,,,HORVU2Hr1G091680,-42.8,-3.18,,,,,,,HORVU3Hr1G007500,-24.0,-1.47
,,,,,,,HORVU7Hr1G077650,-42.9,-1.35,,,,,,,HORVU0Hr1G038730,-24.0,-3.70
,,,,,,,HORVU3Hr1G073670,-43.0,-6.49,,,,,,,HORVU2Hr1G042550,-24.0,-1.88
,,,,,,,HORVU3Hr1G067020,-43.2,-2.68,,,,,,,HORVU4Hr1G072660,-24.0,-1.44
,,,,,,,HORVU6Hr1G084690,-43.2,-2.11,,,,,,,HORVU6Hr1G042410,-24.0,-1.88
,,,,,,,HORVU2Hr1G002650,-43.3,-1.80,,,,,,,HORVU6Hr1G077210,-24.0,-1.49
,,,,,,,HORVU7Hr1G038820,-43.3,-4.55,,,,,,,HORVU7Hr1G066300,-24.0,-2.03
,,,,,,,HORVU2Hr1G093670,-43.3,-3.52,,,,,,,HORVU7Hr1G109540,-24.0,-1.69
,,,,,,,HORVU7Hr1G086180,-43.4,-3.04,,,,,,,HORVU6Hr1G025870,-24.0,-3.45
,,,,,,,HORVU7Hr1G024960,-43.5,-3.81,,,,,,,HORVU3Hr1G000420,-24.0,-1.80
,,,,,,,HORVU5Hr1G069960,-43.5,-2.55,,,,,,,HORVU2Hr1G018430,-24.1,-2.59
,,,,,,,HORVU6Hr1G017370,-43.5,-1.84,,,,,,,HORVU5Hr1G110920,-24.1,-2.19
,,,,,,,HORVU2Hr1G045470,-43.5,-1.38,,,,,,,HORVU7Hr1G082910,-24.1,-3.24
,,,,,,,HORVU4Hr1G067320,-43.5,-3.12,,,,,,,HORVU7Hr1G121250,-24.1,-1.57
,,,,,,,HORVU1Hr1G056500,-43.5,-5.32,,,,,,,HORVU1Hr1G082670,-24.1,-1.87
,,,,,,,HORVU6Hr1G068840,-43.6,-1.37,,,,,,,HORVU1Hr1G069620,-24.1,-3.61
,,,,,,,HORVU7Hr1G010430,-43.6,-3.19,,,,,,,HORVU7Hr1G119680,-24.2,-2.57
,,,,,,,HORVU3Hr1G075090,-43.6,-1.83,,,,,,,HORVU2Hr1G024360,-24.2,-1.44
,,,,,,,HORVU6Hr1G028920,-43.6,-2.42,,,,,,,HORVU2Hr1G120170,-24.2,-1.65
,,,,,,,HORVU4Hr1G089780,-43.7,-1.90,,,,,,,HORVU3Hr1G095360,-24.2,-5.70
,,,,,,,HORVU5Hr1G124210,-43.8,-1.39,,,,,,,HORVU3Hr1G090860,-24.3,-2.12
,,,,,,,HORVU7Hr1G043950,-43.8,-1.69,,,,,,,HORVU5Hr1G076780,-24.3,-2.13
,,,,,,,HORVU7Hr1G062190,-43.8,-1.79,,,,,,,HORVU7Hr1G000860,-24.3,-1.93
,,,,,,,HORVU7Hr1G034560,-43.8,-2.76,,,,,,,HORVU5Hr1G010300,-24.3,-2.62
,,,,,,,HORVU2Hr1G098880,-43.9,-1.89,,,,,,,HORVU2Hr1G081430,-24.4,-1.43
,,,,,,,HORVU5Hr1G065740,-43.9,-2.96,,,,,,,HORVU3Hr1G093240,-24.4,-2.22
,,,,,,,HORVU0Hr1G003810,-43.9,-3.05,,,,,,,HORVU3Hr1G065770,-24.4,-3.94
,,,,,,,HORVU3Hr1G011920,-44.0,-1.65,,,,,,,HORVU5Hr1G010860,-24.5,-1.58
,,,,,,,HORVU6Hr1G027640,-44.0,-2.06,,,,,,,HORVU1Hr1G020150,-24.5,-1.35
,,,,,,,HORVU1Hr1G074410,-44.1,-4.00,,,,,,,HORVU2Hr1G078890,-24.5,-4.92
,,,,,,,HORVU7Hr1G107700,-44.1,-4.43,,,,,,,HORVU0Hr1G002220,-24.5,-1.63
,,,,,,,HORVU6Hr1G006050,-44.1,-5.42,,,,,,,HORVU3Hr1G057530,-24.5,-2.06
,,,,,,,HORVU1Hr1G077200,-44.1,-10.06,,,,,,,HORVU5Hr1G084820,-24.6,-1.87
,,,,,,,HORVU7Hr1G080630,-44.1,-1.65,,,,,,,HORVU5Hr1G110080,-24.6,-4.31
,,,,,,,HORVU6Hr1G000810,-44.1,-1.91,,,,,,,HORVU5Hr1G103820,-24.6,-2.36
,,,,,,,HORVU4Hr1G048440,-44.1,-3.61,,,,,,,HORVU7Hr1G080210,-24.7,-1.69
,,,,,,,HORVU7Hr1G027430,-44.2,-3.11,,,,,,,HORVU2Hr1G084590,-24.8,-1.65
,,,,,,,HORVU3Hr1G030350,-44.3,-1.90,,,,,,,HORVU4Hr1G083010,-24.8,-2.06
,,,,,,,HORVU3Hr1G012150,-44.3,-2.84,,,,,,,HORVU2Hr1G041590,-24.8,-4.44
,,,,,,,HORVU4Hr1G052990,-44.4,-3.74,,,,,,,HORVU3Hr1G101930,-24.8,-3.53
,,,,,,,HORVU2Hr1G112090,-44.4,-2.37,,,,,,,HORVU2Hr1G108000,-24.9,-2.12
,,,,,,,HORVU3Hr1G000050,-44.4,-1.84,,,,,,,HORVU4Hr1G041810,-24.9,-1.64
,,,,,,,HORVU3Hr1G113200,-44.4,-1.35,,,,,,,HORVU6Hr1G088830,-24.9,-6.07
,,,,,,,HORVU4Hr1G088020,-44.4,-2.51,,,,,,,HORVU7Hr1G116680,-25.0,-5.26
,,,,,,,HORVU1Hr1G080320,-44.5,-4.56,,,,,,,HORVU0Hr1G007540,-25.0,-2.43
,,,,,,,HORVU7Hr1G028730,-44.5,-1.79,,,,,,,HORVU0Hr1G021230,-25.0,-1.77
,,,,,,,HORVU0Hr1G017510,-44.5,-1.70,,,,,,,HORVU1Hr1G056670,-25.0,-3.06
,,,,,,,HORVU7Hr1G069660,-44.5,-2.31,,,,,,,HORVU1Hr1G078110,-25.0,-1.54
,,,,,,,HORVU3Hr1G078470,-44.6,-2.13,,,,,,,HORVU1Hr1G095080,-25.0,-1.93
,,,,,,,HORVU3Hr1G047750,-44.6,-1.58,,,,,,,HORVU2Hr1G027880,-25.0,-2.10
,,,,,,,HORVU2Hr1G084660,-44.6,-5.90,,,,,,,HORVU2Hr1G029160,-25.0,-1.81
,,,,,,,HORVU7Hr1G051860,-44.6,-4.79,,,,,,,HORVU2Hr1G113190,-25.0,-3.26
,,,,,,,HORVU4Hr1G043830,-44.7,-1.37,,,,,,,HORVU3Hr1G000120,-25.0,-2.12
,,,,,,,HORVU7Hr1G002800,-44.8,-1.64,,,,,,,HORVU3Hr1G007920,-25.0,-1.56
,,,,,,,HORVU3Hr1G084750,-44.8,-2.07,,,,,,,HORVU3Hr1G010830,-25.0,-2.36
,,,,,,,HORVU5Hr1G011170,-44.8,-1.35,,,,,,,HORVU3Hr1G020490,-25.0,-3.35
,,,,,,,HORVU6Hr1G028690,-44.9,-2.26,,,,,,,HORVU3Hr1G100990,-25.0,-2.12
,,,,,,,HORVU3Hr1G020490,-44.9,-5.02,,,,,,,HORVU4Hr1G051590,-25.0,-1.75
,,,,,,,HORVU6Hr1G074330,-44.9,-3.24,,,,,,,HORVU5Hr1G004340,-25.0,-1.64
,,,,,,,HORVU3Hr1G105360,-44.9,-2.01,,,,,,,HORVU5Hr1G004700,-25.0,-2.02
,,,,,,,HORVU2Hr1G117360,-44.9,-7.04,,,,,,,HORVU5Hr1G058160,-25.0,-1.39
,,,,,,,HORVU2Hr1G099810,-45.0,-1.38,,,,,,,HORVU5Hr1G062250,-25.0,-2.48
,,,,,,,HORVU6Hr1G002500,-45.1,-3.20,,,,,,,HORVU5Hr1G076780,-25.0,-1.34
,,,,,,,HORVU4Hr1G015030,-45.1,-1.69,,,,,,,HORVU5Hr1G082160,-25.0,-1.77
,,,,,,,HORVU1Hr1G009900,-45.1,-4.74,,,,,,,HORVU5Hr1G087670,-25.0,-6.24
,,,,,,,HORVU7Hr1G029160,-45.2,-1.88,,,,,,,HORVU5Hr1G087670,-25.0,-1.49
,,,,,,,HORVU7Hr1G069520,-45.2,-2.41,,,,,,,HORVU5Hr1G095000,-25.0,-2.78
,,,,,,,HORVU3Hr1G095090,-45.2,-2.41,,,,,,,HORVU6Hr1G027220,-25.0,-1.64
,,,,,,,HORVU1Hr1G019000,-45.2,-1.42,,,,,,,HORVU6Hr1G040780,-25.0,-1.31
,,,,,,,HORVU5Hr1G074110,-45.2,-2.82,,,,,,,HORVU6Hr1G057110,-25.0,-2.54
,,,,,,,HORVU6Hr1G026060,-45.2,-2.93,,,,,,,HORVU6Hr1G070020,-25.0,-1.30
,,,,,,,HORVU7Hr1G064240,-45.3,-2.83,,,,,,,HORVU7Hr1G065990,-25.0,-2.21
,,,,,,,HORVU2Hr1G005960,-45.3,-2.26,,,,,,,HORVU7Hr1G115200,-25.0,-2.36
,,,,,,,HORVU3Hr1G088210,-45.3,-1.99,,,,,,,HORVU4Hr1G019810,-25.0,-2.01
,,,,,,,HORVU7Hr1G034050,-45.3,-3.26,,,,,,,HORVU6Hr1G056260,-25.1,-2.08
,,,,,,,HORVU2Hr1G100740,-45.4,-2.87,,,,,,,HORVU2Hr1G089440,-25.1,-2.80
,,,,,,,HORVU2Hr1G028120,-45.4,-4.98,,,,,,,HORVU3Hr1G097190,-25.1,-1.51
,,,,,,,HORVU5Hr1G105320,-45.5,-3.14,,,,,,,HORVU3Hr1G108170,-25.1,-1.74
,,,,,,,HORVU1Hr1G023460,-45.6,-5.59,,,,,,,HORVU6Hr1G093820,-25.2,-3.19
,,,,,,,HORVU4Hr1G066490,-45.6,-1.97,,,,,,,HORVU1Hr1G038880,-25.2,-16.19
,,,,,,,HORVU1Hr1G094870,-45.6,-2.40,,,,,,,HORVU5Hr1G109070,-25.2,-2.42
,,,,,,,HORVU5Hr1G011940,-45.7,-1.48,,,,,,,HORVU2Hr1G098550,-25.3,-3.19
,,,,,,,HORVU4Hr1G044200,-45.7,-5.83,,,,,,,HORVU1Hr1G061630,-25.3,-3.24
,,,,,,,HORVU2Hr1G106410,-45.7,-2.63,,,,,,,HORVU3Hr1G082670,-25.3,-2.48
,,,,,,,HORVU3Hr1G011650,-45.7,-1.56,,,,,,,HORVU1Hr1G092260,-25.4,-1.67
,,,,,,,HORVU7Hr1G094330,-45.8,-1.80,,,,,,,HORVU3Hr1G092530,-25.4,-3.89
,,,,,,,HORVU2Hr1G102460,-45.8,-1.95,,,,,,,HORVU6Hr1G064310,-25.5,-1.39
,,,,,,,HORVU7Hr1G035870,-45.8,-2.91,,,,,,,HORVU3Hr1G027580,-25.5,-1.89
,,,,,,,HORVU7Hr1G094850,-45.8,-1.45,,,,,,,HORVU5Hr1G113450,-25.5,-1.87
,,,,,,,HORVU4Hr1G046370,-46.0,-1.48,,,,,,,HORVU1Hr1G072850,-25.5,-11.12
,,,,,,,HORVU5Hr1G046170,-46.0,-3.91,,,,,,,HORVU5Hr1G013820,-25.5,-1.65
,,,,,,,HORVU2Hr1G053480,-46.0,-1.69,,,,,,,HORVU2Hr1G091530,-25.5,-1.46
,,,,,,,HORVU3Hr1G024950,-46.0,-1.51,,,,,,,HORVU1Hr1G038880,-25.5,-6.56
,,,,,,,HORVU3Hr1G067020,-46.0,-2.97,,,,,,,HORVU2Hr1G064900,-25.5,-1.32
,,,,,,,HORVU6Hr1G094480,-46.0,-1.51,,,,,,,HORVU1Hr1G052930,-25.5,-4.77
,,,,,,,HORVU7Hr1G035900,-46.0,-7.42,,,,,,,HORVU3Hr1G112930,-25.5,-1.71
,,,,,,,HORVU5Hr1G094230,-46.1,-1.98,,,,,,,HORVU6Hr1G088710,-25.6,-1.34
,,,,,,,HORVU7Hr1G044080,-46.2,-2.94,,,,,,,HORVU4Hr1G026390,-25.6,-2.52
,,,,,,,HORVU1Hr1G000860,-46.2,-2.01,,,,,,,HORVU2Hr1G116880,-25.6,-1.98
,,,,,,,HORVU2Hr1G054470,-46.2,-1.90,,,,,,,HORVU7Hr1G017660,-25.6,-4.54
,,,,,,,HORVU3Hr1G085040,-46.2,-3.51,,,,,,,HORVU4Hr1G086740,-25.7,-2.85
,,,,,,,HORVU1Hr1G015060,-46.3,-2.74,,,,,,,HORVU1Hr1G059490,-25.7,-2.41
,,,,,,,HORVU7Hr1G119510,-46.3,-2.18,,,,,,,HORVU2Hr1G053030,-25.8,-1.70
,,,,,,,HORVU7Hr1G118470,-46.3,-4.73,,,,,,,HORVU2Hr1G093610,-25.8,-1.38
,,,,,,,HORVU7Hr1G054090,-46.4,-3.00,,,,,,,HORVU1Hr1G078160,-25.8,-2.62
,,,,,,,HORVU2Hr1G017760,-46.4,-2.66,,,,,,,HORVU7Hr1G117320,-25.8,-2.53
,,,,,,,HORVU3Hr1G028540,-46.4,-2.58,,,,,,,HORVU6Hr1G047300,-25.8,-1.91
,,,,,,,HORVU7Hr1G066450,-46.5,-2.40,,,,,,,HORVU6Hr1G080670,-25.8,-1.83
,,,,,,,HORVU5Hr1G111790,-46.5,-4.08,,,,,,,HORVU4Hr1G089290,-25.9,-2.09
,,,,,,,HORVU4Hr1G013970,-46.5,-2.16,,,,,,,HORVU7Hr1G090870,-26.0,-1.85
,,,,,,,HORVU5Hr1G101480,-46.5,-2.59,,,,,,,HORVU5Hr1G021940,-26.0,-1.96
,,,,,,,HORVU1Hr1G084180,-46.6,-1.91,,,,,,,HORVU3Hr1G098940,-26.0,-1.59
,,,,,,,HORVU7Hr1G073650,-46.6,-1.30,,,,,,,HORVU4Hr1G082290,-26.0,-1.89
,,,,,,,HORVU4Hr1G007100,-46.7,-1.95,,,,,,,HORVU4Hr1G034710,-26.0,-1.93
,,,,,,,HORVU5Hr1G028870,-46.7,-1.95,,,,,,,HORVU2Hr1G059140,-26.0,-4.70
,,,,,,,HORVU2Hr1G072580,-46.7,-1.98,,,,,,,HORVU7Hr1G080820,-26.1,-2.20
,,,,,,,HORVU1Hr1G018450,-46.7,-2.17,,,,,,,HORVU4Hr1G075580,-26.1,-1.50
,,,,,,,HORVU2Hr1G023420,-46.8,-3.57,,,,,,,HORVU4Hr1G081550,-26.1,-2.50
,,,,,,,HORVU6Hr1G067360,-46.8,-3.37,,,,,,,HORVU6Hr1G067930,-26.1,-2.53
,,,,,,,HORVU7Hr1G121250,-46.8,-2.14,,,,,,,HORVU3Hr1G055990,-26.1,-2.32
,,,,,,,HORVU4Hr1G045980,-46.8,-3.89,,,,,,,HORVU2Hr1G096920,-26.1,-1.73
,,,,,,,HORVU5Hr1G117770,-46.8,-1.77,,,,,,,HORVU0Hr1G019770,-26.2,-1.59
,,,,,,,HORVU3Hr1G075040,-46.8,-4.54,,,,,,,HORVU6Hr1G054580,-26.3,-2.13
,,,,,,,HORVU4Hr1G005360,-46.9,-5.43,,,,,,,HORVU3Hr1G117670,-26.3,-2.17
